페이지,게시글번호,말머리,제목,내용,글쓴이,추천수,조회수,날짜,링크
11,5979,[일반],본인 이투스 재수생관 다니는데(윈터스쿨),이쁜누나 한명잇고 머리ㅈㄴ작은형 한명잇음 글고 평고애들 좀있고 신한애들 좀 있고 비전빡통들은 공부 안해서 없음,ㅇㅇ (223.33) 2022.12.09 06:41:03 스크랩 조회 352 추천 1 댓글 6,1,352,2022.12.09 06:41:03,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5979&page=11
11,5978,[일반],이투스 다니는애들 잇냐,몇명 다니길래 조음?,ㅇㅇ (223.62) 2022.12.08 23:49:41 스크랩 조회 208 추천 0 댓글 1,0,208,2022.12.08 23:49:41,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5978&page=11
11,5977,[일반],공군 가는 평붕이 있음?,.,ㅇㅇ (110.70) 2022.12.07 10:10:14 스크랩 조회 388 추천 2 댓글 5,2,388,2022.12.07 10:10:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5977&page=11
11,5976,[일반],규성 게이야...,밖에서는 그러지 말랬잖아!,ㅇㅇ (110.70) 2022.12.06 23:57:50 스크랩 조회 206 추천 0 댓글 0,0,206,2022.12.06 23:57:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5976&page=11
11,5975,[일반],대 한 민 국,대 희 찬 - dc official App,dasiima 2022.12.03 02:11:23 스크랩 조회 157 추천 2 댓글 0,2,157,2022.12.03 02:11:23,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5975&page=11
11,5974,[일반],갔다 ㅋㅋㅋㅋ,벤투 갓동님 믿고 있었읍니다....,ㅇㅇ (124.80) 2022.12.03 02:10:13 스크랩 조회 139 추천 0 댓글 0,0,139,2022.12.03 02:10:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5974&page=11
11,5973,[일반],믿습니다 goat,대 젖 닌 - dc official App,dasiima 2022.12.02 23:58:47 스크랩 조회 253 추천 1 댓글 3,1,253,2022.12.02 23:58:47,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5973&page=11
11,5972,[일반],어쩌면 마지막이 될지도 모르는 공약 걸어봅니다..,한국이 극적으로 16강 진출시 학교에서 방구 뀌면서 프리티지 노래에 춤을 추겠습니다.. 힘을 주십쇼..,ㅇㅇ (106.101) 2022.12.02 23:19:09 스크랩 조회 786 추천 19 댓글 5,19,786,2022.12.02 23:19:09,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5972&page=11
11,5970,[일반],경서가 본인한테 귀엽다고 했으면 개추 ㅋㅋ,아 근데 평고쪽은 안보더라 ㅋㅋㅋㅋ,ㅇㅇ (211.234) 2022.12.02 11:52:05 스크랩 조회 315 추천 1 댓글 1,1,315,2022.12.02 11:52:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5970&page=11
11,5969,[일반],남자는 빼라 ㅋㅋ,눈나들좀 보자 좀 ㅋㅋ - dc official App,dasiima 2022.12.02 11:07:31 스크랩 조회 271 추천 2 댓글 5,2,271,2022.12.02 11:07:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5969&page=11
11,5968,[일반],왜 우리학교는 댄스부 밴드부 없음?,개간지나는ㄷ데,올매 2022.12.02 10:40:27 스크랩 조회 362 추천 0 댓글 5,0,362,2022.12.02 10:40:27,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5968&page=11
11,5967,[일반],평택고 폼 실화냐? 가슴이 웅장해진다...,역 시 평택최 고명문고 등학교 평 택고 ㄷ ㄷ,ㅇㅇ (211.234) 2022.12.02 10:22:06 스크랩 조회 489 추천 1 댓글 0,1,489,2022.12.02 10:22:06,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5967&page=11
11,5966,[일반],우리학교 부끄러운 3학년은 개추 ㅋㅋ,.,ㅇㅇ (211.250) 2022.12.02 10:06:59 스크랩 조회 264 추천 1 댓글 0,1,264,2022.12.02 10:06:59,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5966&page=11
11,5965,[일반],내일 중간에 째끼면 안되냐,뭔 근서트여~~~ 집이나 갈래 - dc official App,dasiima 2022.12.01 21:04:28 스크랩 조회 153 추천 0 댓글 0,0,153,2022.12.01 21:04:28,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5965&page=11
11,5964,[일반],고1 과목,"평택고 진학 지망하는 중3인데요. 고1 교육과정 보니까 일본어1,중국어1,한문1이 있더라고요. 세 과목 모두 배우는건가요 아니면 선택인가요",ㅇㅇ (116.121) 2022.12.01 18:12:57 스크랩 조회 293 추천 0 댓글 3,0,293,2022.12.01 18:12:57,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5964&page=11
11,5962,[일반],여러분 희망을 잃지 마십쇼,일단 포르투갈이 우루과이한테 지지만 않고 우루과이랑 가나랑 비비고 우리나라가 포르투갈은 2대떡으로 바르면됩니다 ㄹㅇ,ㅇㅇ (106.101) 2022.11.29 00:40:52 스크랩 조회 167 추천 1 댓글 0,1,167,2022.11.29 00:40:52,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5962&page=11
11,5961,[일반],포르투갈을 이기자 걍,오늘 경기 보고 할만하다고 느낀다 ㅇ,올매 2022.11.29 00:28:18 스크랩 조회 102 추천 1 댓글 0,1,102,2022.11.29 00:28:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5961&page=11
11,5960,[일반],1학년은 잘들어라,월드컵 조별경기 3차전 경우의 수 조사해서 세특써라 ㅇㅇ;; - dc official App,ㅇㅇ (112.152) 2022.11.29 00:26:40 스크랩 조회 776 추천 10 댓글 0,10,776,2022.11.29 00:26:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5960&page=11
11,5959,[일반],오늘 한국이 이기면 내일 학교에서 방구끼고 다니겠습니다,만약 두 골 이상 차이로 이기면 3학년 교실가서 젤 센 형 앞에서 트월킹추면서 똥방구 갈기겠습니다 진짜입니다,ㅇㅇ (106.101) 2022.11.28 14:12:44 스크랩 조회 219 추천 0 댓글 5,0,219,2022.11.28 14:12:44,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5959&page=11
11,5958,[일반],학교가기싫어,성적확인도 다했잖아 왜오라는거야 - dc official App,dasiima 2022.11.28 00:20:00 스크랩 조회 172 추천 0 댓글 2,0,172,2022.11.28 00:20:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5958&page=11
11,5956,[일반],오늘 일본이 지면 학교에서 신지드마냥 방구끼고 다닙니다,진짜입니다 ㄹㅇ 반은 물론이고 급식실이나 다른 학년 교실 가서도 방구끼고 다닙니다 기대해주세요  뿌우웅,ㅇㅇ (106.101) 2022.11.27 19:00:56 스크랩 조회 92 추천 1 댓글 0,1,92,2022.11.27 19:00:56,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5956&page=11
11,5955,[일반],어 나 평택고 다니는 박민식인데 반갑다,어,씹섭추 2022.11.27 09:13:22 스크랩 조회 255 추천 1 댓글 1,1,255,2022.11.27 09:13:22,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5955&page=11
11,5954,[일반],사탐 사문경제 ㄱㄱ,시너지 좆됨 암기 거의 없음,ㅇㅇ (163.152) 2022.11.25 15:11:13 스크랩 조회 243 추천 0 댓글 1,0,243,2022.11.25 15:11:13,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5954&page=11
12,5953,[일반],월드컵은모르겠고,치킨먹어서 기분좋으면 개추 ㅋㅋ 집오니까 치킨있네 - dc official App,ㅇㅇㅇ (106.101) 2022.11.24 23:59:19 스크랩 조회 126 추천 0 댓글 0,0,126,2022.11.24 23:59:19,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5953&page=12
12,5952,[일반],우루과이vs한국에서 한국이 지면 내일 학교에서 방구낍니다,ㄹㅇ,ㅇㅇ (106.101) 2022.11.24 19:38:30 스크랩 조회 196 추천 0 댓글 3,0,196,2022.11.24 19:38:30,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5952&page=12
12,5951,[일반],밥먹으면서 휴대폰보지 마세요,- dc official App,Oo (104.28) 2022.11.22 12:50:40 스크랩 조회 296 추천 0 댓글 1,0,296,2022.11.22 12:50:40,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5951&page=12
12,5950,[일반],3학년 축구대회안해요옹??,왜안해요옹??,ㅇㅇ (106.101) 2022.11.21 19:00:50 스크랩 조회 319 추천 0 댓글 8,0,319,2022.11.21 19:00:50,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5950&page=12
12,5949,[일반],예비고삼 필독) 수학 고정 1등급 받는법,- dc official App,솩솩 2022.11.20 03:37:49 스크랩 조회 446 추천 0 댓글 2,0,446,2022.11.20 03:37:49,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5949&page=12
12,5948,[일반],평고1학년 이번에 미달이면 안받음?,미달안받는다는 소문있던데 제발 지랄이었으면 - dc official App,개추미애 2022.11.18 22:20:00 스크랩 조회 422 추천 1 댓글 2,1,422,2022.11.18 22:20:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5948&page=12
12,5946,[일반],선택과목 못정한 고2 평붕이들을 위한 과목 추천,주관 100퍼임 1. 국어 자신이 올해 언매 수업 조금이라도 들어봤다. -> 무조건 언매 해라 언매 한두달정도 조금씩만 공부해도 많이 틀려봤자 두문제임 두개틀려도 화작은 닦고도 남음 학교에서 잠만 잘거면 화작하고 언매 오래걸린다 하는데 언매 잘 닦으면 10분 안에도 가능함 2. 수학 사바사 수학은 선택 상관없이 재능이 없거나 1년정도 깔짝이는걸로는 1등급 못받는다 3. 탐구 문과는 모르겠고 이과는 닥치고 물리 지구 물리는 개념 떼고 문제집 한권만 해도 웬만한건 다 풀수있음 실수 안하고 시간안에 푸는 연습만 하면 될정도 지구는 처음 개념떼는게 어렵지 개념 완숙하면 국밥이 따로없음 안하면 병신인 과목 화학 -> MD 생명은 안해봐서 모름 추가로 탐구 개념 아직 안했으면 무조건 인강으로 해라 시중 개념서로 하면 진짜 생고생한다 (경험담임) - dc official App,ㅇㅇ (182.210) 2022.11.17 23:12:00 스크랩 조회 426 추천 2 댓글 3,2,426,2022.11.17 23:12:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5946&page=12
12,5945,[일반],진지하게 구기숙사에 4학년관 만들어라,이거 만들면 평고 입학내신 다시 떡상함 ㅇㅇ - dc official App,dasiima 2022.11.17 22:12:48 스크랩 조회 671 추천 11 댓글 1,11,671,2022.11.17 22:12:48,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5945&page=12
12,5944,[일반],Team 2024,탑승 예정이면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㄷㄴㅂㅌ - dc official App,ㅇㅇ (106.101) 2022.11.17 20:45:14 스크랩 조회 162 추천 4 댓글 0,4,162,2022.11.17 20:45:14,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5944&page=12
12,5943,[일반],아ㅏㅏㅏㅏㅏㅏㅏㅏ,물리 존나 쉬운거 두개 틀렸네 씨ㅣㅣ발 - dc official App,ㅇㅇ (182.210) 2022.11.17 20:34:26 스크랩 조회 144 추천 0 댓글 1,0,144,2022.11.17 20:34:26,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5943&page=12
12,5942,[일반],후배들아 화학하지마 진짜,진짜 뼈지리게 느낀건데 화학 출제진 이새끼들은 너네를 대학 떨구려고 문제만든다 진짜 6 9 수능 다 좆같이냄ㄹㅇ로 - dc official App,dasiima 2022.11.17 17:36:44 스크랩 조회 436 추천 0 댓글 3,0,436,2022.11.17 17:36:44,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5942&page=12
12,5941,[일반],보닌이 +1이면 개추 ㅋㅋ,ㅇㄷㄴㅂㅌ - dc official App,ㅇㅇ (59.13) 2022.11.17 17:10:22 스크랩 조회 130 추천 1 댓글 0,1,130,2022.11.17 17:10:22,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5941&page=12
12,5940,[일반],화학 씨발 미친새끼야 ㅋㅋㅋㅋ,애미 존나 패줄까 ???? - dc official App,dasiima 2022.11.17 17:06:11 스크랩 조회 368 추천 0 댓글 2,0,368,2022.11.17 17:06:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5940&page=12
12,5939,[일반],수고하셨습니다~,- dc official App,솩솩 2022.11.17 17:00:35 스크랩 조회 137 추천 1 댓글 0,1,137,2022.11.17 17:00:35,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5939&page=12
12,5938,[일반],본인은 재수라는 추가 기회를 택할 예정이면 개추,ㅇㄷㄴㅂㅌ ㅋㅋ,ㅇㅇ (106.101) 2022.11.17 16:51:04 스크랩 조회 295 추천 7 댓글 0,7,295,2022.11.17 16:51:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5938&page=12
12,5937,[일반],D - Day,- dc official App,ㅇㅇ (182.210) 2022.11.17 07:16:18 스크랩 조회 109 추천 1 댓글 0,1,109,2022.11.17 07:16:18,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5937&page=12
12,5936,[일반],1주밀만 더 있었으면,일주일만 더있었으면 진짜 만점 ㅆ가능인데 ㄲㅂ,ㅇㅇ (183.100) 2022.11.16 22:44:46 스크랩 조회 121 추천 1 댓글 0,1,121,2022.11.16 22:44:46,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5936&page=12
12,5935,[일반],70일 남았던 때로 돌아간다 vs 걍 내일 보고 끝낸다,닥후임???,올매 2022.11.16 21:53:00 스크랩 조회 214 추천 3 댓글 1,3,214,2022.11.16 21:53:00,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5935&page=12
12,5934,[일반],씨발씨발씨발씨발,씨발개씨발 - dc official App,ㅇㅇ (182.210) 2022.11.16 21:49:06 스크랩 조회 120 추천 0 댓글 0,0,120,2022.11.16 21:49:06,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5934&page=12
12,5933,[일반],시발 진짜 내일이네 씨발씨발씨발,씨발 살려줘요 제발 - dc official App,dasiima 2022.11.16 21:34:04 스크랩 조회 139 추천 1 댓글 0,1,139,2022.11.16 21:34:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5933&page=12
12,5932,[일반],수능..,수시러는 내일 취미로 보러간다고 전해주세요,수시충 (175.223) 2022.11.16 19:48:58 스크랩 조회 189 추천 4 댓글 1,4,189,2022.11.16 19:48:58,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5932&page=12
12,5931,[일반],최강평고,수능ㅎㅇㅌ - dc official App,ㅇㅇ (112.152) 2022.11.16 19:47:04 스크랩 조회 160 추천 1 댓글 0,1,160,2022.11.16 19:47:04,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5931&page=12
12,5929,[일반],자신이 승리의 “홀수”형 이라면 개추,ㅇㄷㄴㅂㅌ ㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (218.239) 2022.11.16 12:03:56 스크랩 조회 339 추천 11 댓글 0,11,339,2022.11.16 12:03:56,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5929&page=12
12,5928,[일반],재수생입니다,책상 정리 감사드려요,ㅇㅇ (210.217) 2022.11.16 11:40:31 스크랩 조회 148 추천 0 댓글 0,0,148,2022.11.16 11:40:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5928&page=12
12,5926,[질문],왜 신한고 갤러리는 없음?,ㅇㅇ,ㅇㅇ (180.70) 2022.11.16 01:28:16 스크랩 조회 390 추천 0 댓글 1,0,390,2022.11.16 01:28:16,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5926&page=12
12,5925,[일반],아니 고사장 3시 이후 출입가능 실화냐???,시간 졸라애매하잖아 10시에 예비소집인데 3시는 ㅅㅂㅋㅋ - dc official App,dasiima 2022.11.15 22:49:11 스크랩 조회 208 추천 0 댓글 4,0,208,2022.11.15 22:49:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5925&page=12
12,5923,[일반],로갓하고 소신발언한다(선생님 절대 클릭 금지),3학년 선생님들 사랑해요~♡,ㅇㅇ (110.70) 2022.11.15 15:16:05 스크랩 조회 239 추천 1 댓글 0,1,239,2022.11.15 15:16:05,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5923&page=12
12,5921,[일반],졸업생 질문 받는다,ㅇㅇ - dc official App,ㅇㅇ (118.235) 2022.11.14 01:48:17 스크랩 조회 286 추천 1 댓글 9,1,286,2022.11.14 01:48:17,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5921&page=12
12,5920,[일반],종소리 시간 조정돼서 ㄹㅇ 좋은점,1교시부터 2교시까지 안깨고 쭉 잘 수 있음 ㅋㅋ 학생의 수면질을 올려주려고 종소리 시간까지 조정해주는 평고는 ㄹㅇ GOAT 그 자체다..,ㅇㅇ (106.101) 2022.11.12 15:04:55 스크랩 조회 487 추천 10 댓글 1,10,487,2022.11.12 15:04:55,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5920&page=12
12,5919,[일반],종소리 변경에관한 FACTOS,어짜피 종 안쳐도 쉬는시간되면 존나떠들어서 소용이 없다 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ (115.94) 2022.11.12 14:27:32 스크랩 조회 246 추천 2 댓글 2,2,246,2022.11.12 14:27:32,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5919&page=12
12,5918,[일반],니네 평여고 갤러리 있는거 아냐,이제알았노 ㅋㅋ,ㅇㅇ (39.117) 2022.11.12 13:33:11 스크랩 조회 346 추천 2 댓글 0,2,346,2022.11.12 13:33:11,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5918&page=12
12,5916,[질문],평고 선배님들 평고 갈만한가요?,디시하는 나도 정상은 아니지만 한광 비전 평고 고민하는데 남녀공학 망상이 있어서 비전 고민했는데 비전은 학교 수준이 좀 그렇다고 해서 주변 사람들이 한광이나 평고 추천하는데 한광보다는 평고가 매점도 있고 학교 수준도 높아서 괜찮아보이는데 지금 중학교에서 180~190명 정도에서 내신 석차  30~40등하는데 평고가면 살아남을 수 있을까요? 평고가 학교수준이 높고 빡세다보니 고민이 되네요... - dc official App,ㅇㅇ (211.214) 2022.11.12 02:56:32 스크랩 조회 951 추천 1 댓글 11,1,951,2022.11.12 02:56:32,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5916&page=12
12,5915,[일반],감사합니다,"진짜 우리 69기는 쌤들한테 감사해야함. 우리 학교만큼 학생들 생각해주는 학교도 없고 쌤들도 없음. 모의고사 나눠서 풀라고 복사기도 설치해주시고, 종소리 체계도 바꿔주심. 10시까지 남으셔서 야자 감독도 해주시고 진짜 정말 학생을 위한 학교를 만들어주심. 돌이켜 생각해보면 3년전에 이 학교 원서 넣은 게 내 인생 최고의 선택이 아닐까 싶음. 대학을 잘 가든 못 가든, 정말 평고 덕분에, 그리고 평고 위해 힘써주시는 선생님들 덕분에 알차고 찬란하게 고등학교 생활 보낸 거 같음. 3학년 쌤들께서 이 글을 보실지는 모르겠지만, 평택고 3학년 모두가 다 이와 같은 생각이고, 정말 감사드린다는 말 전해드리고 싶다ㅠㅠ 남은 5일 컨디션 관리 잘해서 우리 69기 모두 원하는 대학 합격하자! 화이팅!!!!",ㅇㅇ (112.154) 2022.11.11 22:27:07 스크랩 조회 471 추천 16 댓글 8,16,471,2022.11.11 22:27:07,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5915&page=12
12,5914,[일반],고3 필독 수능끝난후 해야할일,"1.미친듯이 놀기 인생에서 수능끝난 직후처럼 아무생각없이 놀수있는기간이 흔치 않음 수능을 잘봤건 못봤건 미친듯이 놀아 피시방만 다니지 말고 평소 배우고싶었던거 배우는것도 나쁘지않음 2.운전면허 남고라 보통 1종보통따라고 권유많이 할텐데 1종따서 나쁠건없다ㅋㅋㅋ 특히 군대갈때 도움많이 되니까 꼭 1종따 학원추천은 중앙도 괜찮고, 대동도 괜찮음 무조건 도로주행코스 쉬운곳으로 가라 참고로 면허학원은 수능끝나자마자 바로 등록해 좀만 늦으면 사람많아서 면허따는데 2달걸림ㅋㅋㅋ 3.교차지원 할애들만 문과인데 공대갈 애들은 다른건몰라도 미적분은 꼭 공부해서가자 미적분모르고 공대가면 1학기마치고 군지할수도있으니까 꼭 미적분공부해서 공대가자 4.친구랑 알바는 한번 꼭 해보자 이미 알바해본애들도 있고 안해본애들도 있을텐데 단기일용직이라도 좋으니까 알바해봐 가서 작업반장년한테 욕도 먹어보고ㅋㅋㅋ 이때 알바했던게 작은 추억이되서 좋은거같다 5.원하는대학 꼭 합격해라 사실 이게 제일 중요하지 않을까 싶다 그동안 공부했던거 잘풀어내서 지금3학년들 꼭 원하는 대학,가고싶었던 대학합격하길 바란다 적어도 니들인생에서 입시공부에 대한 미련없이 10대 잘 마무리하길바란다 이상 곧 군지하는 68회졸업생 - dc official App",ㅇㅇ (223.39) 2022.11.11 01:13:31 스크랩 조회 1324 추천 8 댓글 3,8,1324,2022.11.11 01:13:31,https://gall.dcinside.com/mgallery/board/view/?id=pths&no=5914&page=12
